frame_id,track_id,x_center,y_center,width,height,confidence,class_name,x1,y1,x2,y2
43,16,531.9752197265625,150.41644287109375,51.95349,67.79804,0.63310283,player,505.99847,116.51742,557.95197,184.31546
43,17,560.7818603515625,47.405250549316406,37.944153,72.45857,0.47954008,referee,541.8098,11.175964,579.75397,83.63454
43,18,1045.24560546875,321.5224914550781,40.81311,86.37604,0.28855208,player,1024.839,278.33447,1065.6521,364.7105
43,12,1398.1982421875,261.3056640625,36.74524,77.93564,0.39035282,player,1379.8257,222.33783,1416.5709,300.27347
44,1,1639.679931640625,831.4405517578125,64.13977,143.96466,0.8936284,player,1607.6101,759.45825,1671.7499,903.4229
44,2,1638.7900390625,559.6981811523438,58.137695,104.44858,0.79508275,referee,1609.7212,507.4739,1667.8589,611.9225
44,3,1309.155029296875,449.8676452636719,52.004517,101.14691,0.84087664,player,1283.1528,399.2942,1335.1573,500.4411
44,4,747.4207763671875,531.51025390625,60.79364,104.3082,0.73055184,player,717.0239,479.35617,777.81757,583.66437
44,5,718.8089599609375,435.28350830078125,58.929016,101.46454,0.55070364,player,689.3445,384.55124,748.2735,486.01578
44,6,1689.8143310546875,390.16717529296875,59.50537,102.19241,0.48882195,player,1660.0616,339.07095,1719.567,441.26337
44,8,755.3519287109375,324.19171142578125,69.83008,87.68106,0.85034186,player,720.4369,280.35117,790.26697,368.03223
44,9,646.8817138671875,237.97369384765625,62.51886,80.44159,0.8418179,player,615.62225,197.7529,678.1411,278.1945
44,10,1073.275390625,369.46337890625,59.474487,92.11325,0.74080294,player,1043.5381,323.40674,1103.0126,415.52
44,11,1435.64892578125,282.1129150390625,47.444458,92.27948,0.6757527,player,1411.9266,235.97318,1459.3711,328.25266
44,14,1064.5716552734375,230.57730102539062,48.52832,92.47467,0.80745596,player,1040.3075,184.33997,1088.8358,276.81464
44,15,1448.686767578125,130.4862518310547,42.70227,73.50034,0.7420192,player,1427.3356,93.73608,1470.0378,167.23642
44,16,538.8641357421875,151.92547607421875,53.403137,69.31368,0.64877844,player,512.1626,117.26864,565.56573,186.58232
44,17,571.151123046875,45.152706146240234,39.93756,76.42504,0.53426474,referee,551.1824,6.9401827,591.11993,83.36523
44,18,1055.703369140625,323.8214111328125,42.17395,89.41333,0.17518419,player,1034.6165,279.11475,1076.7904,368.52808
44,12,1408.8731689453125,265.8071594238281,38.801025,83.945786,0.58453476,player,1389.4727,223.83427,1428.2737,307.78006
45,1,1654.8902587890625,834.10498046875,65.17578,143.75226,0.8883875,player,1622.3024,762.2288,1687.4781,905.9811
45,2,1648.700439453125,562.251953125,58.588013,106.56802,0.8407947,referee,1619.4065,508.96793,1677.9945,615.53595
45,3,1320.773681640625,453.0628662109375,52.361206,103.786285,0.8594978,player,1294.5931,401.1697,1346.9543,504.956
45,4,753.4296875,530.9058227539062,60.626038,102.65524,0.65030175,player,723.11664,479.57822,783.7427,582.23346
45,5,726.7347412109375,437.1811218261719,61.65802,101.7843,0.7727089,player,695.9057,386.28897,757.5637,488.07327
45,6,1702.57763671875,392.5317687988281,61.47168,102.656006,0.84166783,referee,1671.8418,341.20377,1733.3135,443.85977
45,8,763.108642578125,328.23211669921875,71.848694,90.3082,0.8340671,player,727.1843,283.078,799.033,373.3862
45,9,656.2969970703125,239.17877197265625,63.140686,81.49957,0.79540366,player,624.7267,198.42899,687.8674,279.92856
45,10,1076.172607421875,369.63360595703125,60.462036,94.43164,0.7710339,player,1045.9415,322.4178,1106.4036,416.84943
45,11,1449.07666015625,282.1159362792969,47.988403,93.553055,0.7672862,player,1425.0825,235.3394,1473.0709,328.89246
45,14,1074.3829345703125,231.83619689941406,49.859375,92.175385,0.8357147,player,1049.4532,185.7485,1099.3126,277.9239
45,15,1463.0810546875,132.00502014160156,43.567017,74.529816,0.66479015,player,1441.2976,94.74011,1484.8646,169.26993
45,16,543.1126708984375,152.94937133789062,53.117615,68.62256,0.6709442,player,516.5539,118.63809,569.6715,187.26065
45,17,580.7398681640625,44.51588439941406,42.3739,82.44676,0.6599995,referee,559.5529,3.2924995,601.9268,85.739265
45,18,1067.017333984375,332.487548828125,44.10144,92.17532,0.4640383,player,1044.9667,286.39987,1089.0681,378.5752
45,12,1421.970703125,268.49951171875,38.9198,85.5791,0.56577677,player,1402.5107,225.70996,1441.4305,311.28906
46,1,1666.708984375,836.8868408203125,65.40784,142.61859,0.8772055,player,1634.005,765.5775,1699.4128,908.1961
46,2,1659.814453125,562.5366821289062,60.121582,108.85681,0.8595105,referee,1629.7537,508.10828,1689.8752,616.9651
46,3,1333.98681640625,453.77191162109375,52.43982,103.824066,0.84481853,player,1307.767,401.8599,1360.2068,505.68396
46,4,758.2874755859375,533.7841186523438,62.042725,104.98178,0.74330324,player,727.2661,481.29324,789.30884,586.275
46,5,730.1483154296875,453.551025390625,77.41022,130.90842,0.6406789,player,691.44324,388.09683,768.85345,519.00525
46,6,1713.15576171875,395.5410461425781,64.54126,104.812744,0.7904259,player,1680.8851,343.13467,1745.4264,447.94742
46,8,763.1832275390625,331.3302001953125,70.456116,91.11948,0.77021307,player,727.9552,285.77048,798.4113,376.88995
46,9,663.2205200195312,240.88629150390625,65.59631,85.229065,0.7987504,player,630.42236,198.27176,696.0187,283.50082
46,10,1087.0908203125,374.1078186035156,57.424316,88.98663,0.73874766,player,1058.3787,329.6145,1115.803,418.60114
46,11,1463.7528076171875,282.1810302734375,48.131348,92.5164,0.7116654,player,1439.6871,235.92284,1487.8185,328.43924
46,14,1084.80859375,232.63726806640625,50.402832,89.82216,0.82355905,player,1059.6072,187.72618,1110.01,277.54834
46,15,1476.595458984375,132.98492431640625,44.344482,74.21564,0.74934846,player,1454.4232,95.877106,1498.7677,170.09274
46,16,542.897216796875,153.97608947753906,52.699768,69.918945,0.33876574,player,516.5473,119.01662,569.2471,188.93556
46,17,592.9308471679688,43.31593322753906,43.266846,84.89957,0.7109918,referee,571.2974,0.8661472,614.5643,85.76572
46,18,1070.26513671875,334.53424072265625,42.94397,90.83237,0.5092546,player,1048.7932,289.11804,1091.7372,379.9504
46,12,1434.816162109375,270.5611267089844,38.697754,85.74689,0.4797733,player,1415.4673,227.68768,1454.165,313.43457
47,1,1677.48046875,840.239501953125,66.03833,143.61871,0.85523707,player,1644.4613,768.4301,1710.4996,912.0488
47,2,1669.48583984375,561.7277221679688,60.316162,107.00363,0.84147966,referee,1639.3278,508.22592,1699.6439,615.22955
47,3,1346.8564453125,454.2414855957031,54.12097,106.175354,0.8700428,player,1319.7959,401.1538,1373.9169,507.32916
47,4,760.6444091796875,538.021484375,63.49054,109.46991,0.73559415,player,728.8991,483.2865,792.38965,592.7564
47,6,1719.827880859375,398.71044921875,66.19983,107.50537,0.47670355,player,1686.728,344.95776,1752.9279,452.46313
47,8,763.9656372070312,332.7440490722656,67.83179,90.15149,0.8116699,player,730.04974,287.6683,797.88153,377.8198
47,9,665.5321044921875,242.13232421875,64.01886,84.16768,0.76926154,player,633.52264,200.04848,697.5415,284.21616
47,10,1095.387451171875,373.09771728515625,58.366333,89.68594,0.79303503,player,1066.2042,328.25476,1124.5706,417.9407
47,11,1476.404541015625,283.56292724609375,48.818848,91.63194,0.7288132,player,1451.9951,237.74696,1500.814,329.3789
47,14,1094.880615234375,234.160400390625,49.37195,85.87993,0.7390752,player,1070.1946,191.22044,1119.5665,277.10037
47,15,1485.834716796875,133.7883758544922,46.635864,76.052246,0.4174992,player,1462.5168,95.76225,1509.1527,171.8145
47,16,544.64208984375,153.8271484375,50.708008,69.91124,0.6313535,player,519.2881,118.87152,569.9961,188.78276
47,17,604.7939453125,43.52338409423828,43.816345,86.569336,0.6884165,referee,582.8858,0.23871472,626.70215,86.80805
47,18,1074.38671875,338.77197265625,42.57605,92.66745,0.38547114,player,1053.0988,292.43826,1095.6748,385.1057
47,12,1443.87939453125,269.3210144042969,38.27893,82.989365,0.39469594,player,1424.7399,227.82634,1463.0188,310.8157
47,13,725.109130859375,485.8548583984375,64.06708,112.73303,0.48300773,referee,693.0756,429.48834,757.1427,542.2214
48,1,1688.72314453125,841.853271484375,66.95764,145.59924,0.8440371,player,1655.2444,769.05365,1722.202,914.6529
48,2,1674.9996337890625,562.4345703125,62.000977,107.05435,0.820941,referee,1643.9991,508.90738,1706.0001,615.96173
48,3,1357.2730712890625,455.3238525390625,55.715576,107.240875,0.8676051,player,1329.4153,401.70343,1385.1309,508.9443
48,4,764.239990234375,541.9660034179688,63.517334,112.36813,0.7443683,player,732.4813,485.78195,795.99866,598.1501
48,6,1725.166259765625,401.649169921875,65.190796,107.92856,0.58223784,player,1692.5709,347.6849,1757.7617,455.61346
48,8,768.5411376953125,334.2838439941406,67.21771,90.474365,0.80164146,player,734.93225,289.04666,802.14996,379.52103
48,9,666.6109619140625,243.10203552246094,61.470398,82.9418,0.7865758,player,635.8758,201.63113,697.3462,284.57294
48,10,1101.246826171875,372.13861083984375,61.19763,92.665985,0.79635406,player,1070.6481,325.80563,1131.8457,418.47162
48,11,1486.306884765625,284.8665771484375,49.412476,91.33942,0.6965446,player,1461.6006,239.19687,1511.0131,330.5363
48,14,1102.329345703125,236.51661682128906,49.67859,86.29141,0.75620234,player,1077.49,193.37091,1127.1686,279.66232
48,15,1492.458740234375,135.1265106201172,48.08264,77.546196,0.7101774,player,1468.4174,96.35342,1516.5,173.89961
48,16,546.5513916015625,153.84092712402344,48.726624,68.69431,0.7595838,player,522.1881,119.49377,570.91473,188.18808
48,17,617.6568603515625,43.987030029296875,44.07965,86.134766,0.5356317,referee,595.61707,0.91964394,639.6967,87.05441
48,18,1077.5347900390625,341.4546813964844,39.87207,89.19122,0.24197973,player,1057.5988,296.85907,1097.4708,386.0503
48,12,1452.01416015625,273.0378723144531,38.9115,83.46654,0.43265787,referee,1432.5585,231.30461,1471.47,314.77115
48,57,718.3565673828125,437.8506164550781,48.950867,88.60504,0.4949509,player,693.88116,393.5481,742.83203,482.15314
48,62,727.1270751953125,447.5863037109375,53.72583,107.969696,0.33379325,player,700.26416,393.60147,753.99,501.57117
48,13,724.9609375,486.1067810058594,60.752563,108.599304,0.40176943,player,694.58466,431.80713,755.3372,540.40643
49,1,1699.4664306640625,842.9165649414062,68.66577,148.95715,0.9036243,player,1665.1335,768.438,1733.7993,917.39514
49,2,1672.6944580078125,562.1411743164062,60.43994,105.262054,0.77704424,referee,1642.4745,509.51016,1702.9144,614.7722
49,3,1364.429443359375,456.52362060546875,57.510376,107.75479,0.8807955,player,1335.6742,402.6462,1393.1846,510.401
49,4,765.29345703125,542.3970947265625,63.247498,112.21918,0.6508369,player,733.6697,486.28754,796.9172,598.5067
49,6,1728.6962890625,404.53643798828125,62.664062,106.09177,0.7797816,player,1697.3643,351.49054,1760.0283,457.5823
49,8,772.4237060546875,334.723876953125,67.82831,90.52829,0.7965711,player,738.5096,289.45975,806.3379,379.98804
49,9,666.4172973632812,245.06236267089844,61.07849,84.56619,0.82392687,player,635.87805,202.77927,696.95654,287.34546
49,10,1104.464599609375,371.42218017578125,66.609985,99.78534,0.7846414,player,1071.1595,321.5295,1137.7695,421.31485
49,11,1495.8743896484375,285.3136901855469,49.30127,91.10509,0.73039013,player,1471.2238,239.76115,1520.525,330.86624
49,14,1105.38427734375,237.66424560546875,49.705322,88.16327,0.7838719,player,1080.5316,193.58261,1130.2369,281.74588
49,15,1499.5548095703125,136.05224609375,46.83374,76.856636,0.7395477,player,1476.138,97.623924,1522.9717,174.48056
49,16,546.2127685546875,153.9444122314453,48.441956,69.8186,0.6888786,player,521.9918,119.03511,570.4338,188.85371
49,17,620.7734375,48.39506149291992,40.70587,79.83219,0.52723545,referee,600.4205,8.478963,641.12634,88.31116
49,12,1457.515625,274.45391845703125,40.166748,86.51265,0.5158815,player,1437.4323,231.19759,1477.599,317.71024
49,57,718.2135009765625,437.209716796875,48.147522,86.95834,0.535191,player,694.1398,393.73056,742.2873,480.6889
49,62,735.4716796875,438.6161804199219,54.414,109.13812,0.17773955,player,708.26465,384.04712,762.67865,493.18524
49,13,722.7009887695312,472.3558349609375,67.99963,125.02405,0.35690486,player,688.7012,409.8438,756.7008,534.86786
50,1,1707.87939453125,841.069091796875,69.07141,149.12274,0.853571,player,1673.3438,766.5077,1742.4152,915.63043
50,2,1672.02978515625,564.61962890625,60.14038,107.97586,0.7580975,referee,1641.9596,510.63168,1702.1,618.60754
50,3,1370.364501953125,457.2557678222656,57.659424,105.654236,0.82982534,player,1341.5348,404.42865,1399.1942,510.0829
50,4,764.42529296875,540.8877563476562,60.472717,107.99252,0.7182516,player,734.18896,486.8915,794.6617,594.88403
50,6,1730.202392578125,405.2339782714844,61.31897,105.04907,0.68297327,player,1699.543,352.70944,1760.8619,457.7585
50,8,776.9701538085938,335.964111328125,71.09766,94.0202,0.7680023,player,741.4213,288.954,812.519,382.9742
50,9,664.993896484375,245.14370727539062,60.49164,85.06561,0.8496935,player,634.74805,202.6109,695.2397,287.6765
50,10,1100.741455078125,372.05194091796875,67.740845,102.29855,0.6933088,player,1066.871,320.90265,1134.6118,423.2012
50,11,1503.206298828125,285.65545654296875,46.71399,88.005875,0.6031934,player,1479.8494,241.65251,1526.5634,329.6584
50,14,1108.2138671875,238.45260620117188,49.673462,90.04317,0.7972608,player,1083.3771,193.43102,1133.0505,283.47418
50,15,1504.7587890625,137.53289794921875,45.087402,76.57784,0.611737,player,1482.2151,99.24398,1527.3025,175.82182
50,16,544.5001220703125,153.650146484375,47.36969,70.124504,0.6412197,player,520.8153,118.5879,568.185,188.7124
50,17,622.9890747070312,47.01760482788086,42.059937,80.72642,0.39039618,referee,601.9591,6.654394,644.01904,87.38081
50,12,1463.8238525390625,275.62982177734375,40.34668,86.55148,0.600729,player,1443.6505,232.35406,1483.9972,318.90555
50,57,712.383056640625,442.83984375,54.988464,100.05328,0.5473173,player,684.8888,392.8132,739.87726,492.8665
50,62,726.761962890625,441.134521484375,51.62976,103.53195,0.4483423,player,700.9471,389.36853,752.57684,492.90048
50,13,717.0052490234375,462.84649658203125,65.10895,123.111084,0.53634655,player,684.4508,401.29095,749.55975,524.40204
51,1,1719.62158203125,840.176513671875,70.74744,151.00189,0.87236303,player,1684.2479,764.67554,1754.9954,915.6774
51,2,1673.3642578125,565.0646362304688,57.286743,106.72299,0.6572354,referee,1644.721,511.70316,1702.0077,618.42615
51,3,1375.538330078125,458.40362548828125,57.202026,104.85037,0.8078716,player,1346.9374,405.97842,1404.1394,510.8288
51,4,765.9915771484375,538.9730834960938,60.688538,108.38904,0.80989903,player,735.64734,484.77856,796.3359,593.1676
51,6,1734.404296875,403.5383605957031,61.910645,105.621155,0.7992545,player,1703.449,350.72778,1765.3596,456.34894
51,8,765.8641357421875,334.4824523925781,67.99646,93.02887,0.7098219,player,731.8659,287.96802,799.86237,380.9969
51,9,666.104736328125,244.4510955810547,60.315308,85.111786,0.84700537,player,635.9471,201.8952,696.2624,287.007
51,10,1097.216552734375,372.95452880859375,64.95618,100.684265,0.68197584,player,1064.7385,322.6124,1129.6947,423.29666
51,11,1509.112548828125,286.80780029296875,45.736206,88.329346,0.73230195,player,1486.2445,242.64313,1531.9807,330.97247
51,14,1113.0177001953125,237.33999633789062,50.3313,92.28822,0.8004636,player,1087.852,191.19588,1138.1833,283.4841
51,15,1510.10546875,137.83383178710938,43.347412,75.76546,0.79243445,player,1488.4318,99.95111,1531.7792,175.71657
51,16,541.15283203125,154.8130645751953,48.196228,74.5655,0.639654,player,517.05475,117.53031,565.251,192.09581
51,17,622.604248046875,46.583702087402344,41.410095,80.553986,0.6575915,referee,601.89923,6.306709,643.3093,86.860695
51,12,1470.1337890625,278.3583984375,39.683228,84.17633,0.47452274,referee,1450.2922,236.27023,1489.9755,320.44656
51,57,712.4571533203125,449.8968505859375,63.108704,115.8327,0.4029417,player,680.90283,391.9805,744.01154,507.8132
51,62,715.6221923828125,430.7566223144531,41.570618,82.63495,0.5074069,player,694.8369,389.43915,736.40753,472.0741
51,13,715.7070922851562,467.4397888183594,60.43628,114.724304,0.54429007,player,685.48895,410.07764,745.92523,524.80194
51,69,1077.157470703125,341.48370361328125,36.740845,80.816925,0.42702895,player,1058.7871,301.07526,1095.528,381.89218
52,1,1728.1533203125,837.556396484375,71.13574,149.5653,0.8859098,player,1692.5854,762.77374,1763.7212,912.33905
52,2,1675.3812255859375,565.6006469726562,56.938232,107.65439,0.817077,referee,1646.9121,511.77347,1703.8503,619.42786
52,3,1376.06884765625,460.329833984375,56.80957,105.124756,0.8114628,player,1347.6641,407.76746,1404.4736,512.8922
52,4,768.8287353515625,536.62109375,63.647156,112.77438,0.8599317,player,737.0052,480.23392,800.65234,593.0083
52,6,1738.96728515625,401.8147277832031,63.02173,105.630066,0.7204551,player,1707.4564,348.9997,1770.4781,454.62976
52,8,764.637939453125,336.662841796875,69.467285,96.81705,0.7705275,player,729.9043,288.25433,799.3716,385.07138
52,9,668.3702392578125,243.2967529296875,61.082214,85.67059,0.87137306,player,637.8291,200.46146,698.9113,286.13205
52,10,1099.033203125,370.61859130859375,64.75842,103.315216,0.490279,player,1066.6539,318.96097,1131.4124,422.27618
52,11,1515.466796875,286.29718017578125,46.69629,91.94861,0.78973645,player,1492.1187,240.32288,1538.815,332.27148
52,14,1119.3109130859375,235.55899047851562,50.885742,93.14632,0.8478415,player,1093.868,188.98582,1144.7538,282.13214
52,15,1516.1943359375,137.12110900878906,43.35852,76.99746,0.7872544,player,1494.515,98.62238,1537.8735,175.61984
52,16,538.8575439453125,154.58621215820312,45.392944,72.81123,0.5438465,player,516.1611,118.1806,561.554,190.99184
52,17,623.0228271484375,45.38420867919922,40.831055,80.78621,0.63876796,referee,602.6073,4.9911003,643.43835,85.77731
52,12,1474.532958984375,278.41094970703125,38.62671,81.785385,0.40835604,player,1455.2196,237.51826,1493.8463,319.30365
52,57,715.85595703125,441.313720703125,55.23413,100.62381,0.16548173,player,688.2389,391.0018,743.473,491.6256
52,62,709.3267822265625,425.84136962890625,37.990417,74.776,0.56000924,player,690.3316,388.45337,728.322,463.22937
52,13,714.3394775390625,472.8010559082031,59.476868,112.55463,0.78632975,player,684.601,416.52374,744.0779,529.07837
52,72,498.91827392578125,197.85693359375,20.545105,19.300247,0.56633294,ball,488.64572,188.20682,509.19083,207.50706
52,74,1085.060546875,363.7193603515625,47.80542,100.17493,0.44213536,player,1061.1578,313.6319,1108.9633,413.80682
52,18,1091.6219482421875,353.47540283203125,46.158936,100.88049,0.3913657,player,1068.5425,303.03516,1114.7014,403.91565
53,1,1735.723388671875,835.3395385742188,70.06262,145.53748,0.88895446,player,1700.6921,762.5708,1770.7548,908.1083
53,2,1679.592529296875,564.8768920898438,57.464233,107.10535,0.7347235,referee,1650.8605,511.32422,1708.3247,618.42957
53,3,1378.480224609375,461.6544189453125,55.86194,105.156006,0.8502725,player,1350.5493,409.07642,1406.4113,514.2324
53,4,769.34619140625,536.42138671875,64.11603,111.95706,0.84915614,player,737.28815,480.44284,801.4042,592.3999
53,6,1743.114990234375,400.25286865234375,64.965454,105.08081,0.68982375,player,1710.6322,347.71246,1775.5977,452.79327
53,8,759.9945068359375,337.63616943359375,67.714905,97.76608,0.8074676,player,726.137,288.75314,793.8519,386.51923
53,9,666.9193115234375,242.8592071533203,61.650024,85.81027,0.8269791,player,636.0943,199.95407,697.7443,285.76434
53,10,1096.030029296875,372.0195007324219,61.604126,98.28204,0.6331217,player,1065.228,322.87848,1126.8322,421.16052
53,11,1524.5687255859375,284.784423828125,47.21924,94.34793,0.77586234,player,1500.9591,237.61047,1548.1783,331.9584
53,14,1123.4443359375,234.98434448242188,51.776733,94.0896,0.82136166,player,1097.556,187.93954,1149.3328,282.02914
53,15,1523.5634765625,136.55552673339844,44.943604,79.03671,0.8221264,player,1501.0917,97.03717,1546.0353,176.07388
53,16,533.959228515625,156.48297119140625,46.37567,75.22687,0.6563992,player,510.77136,118.86954,557.14703,194.0964
53,17,625.2275390625,45.166160583496094,39.881165,79.66145,0.5727921,referee,605.2869,5.3354373,645.1681,84.99689
53,12,1479.176025390625,276.844970703125,37.93933,78.06415,0.74166775,player,1460.2064,237.8129,1498.1458,315.87704
53,57,709.5990600585938,438.5563049316406,53.794678,98.46417,0.72549784,player,682.7017,389.32422,736.4964,487.7884
53,13,708.480224609375,475.5635986328125,60.24652,116.09085,0.75398,player,678.357,417.51816,738.6035,533.609
53,74,1084.5791015625,358.1551513671875,47.38562,99.10678,0.44442114,player,1060.8864,308.60175,1108.272,407.70853
53,18,1093.12451171875,352.7379455566406,43.661377,93.89197,0.10947806,player,1071.2938,305.79196,1114.9552,399.68393
53,69,1079.2371826171875,346.77447509765625,40.76465,89.83548,0.2695809,player,1058.8549,301.85672,1099.6195,391.6922
54,1,1742.3955078125,834.7677001953125,68.898926,143.85211,0.8595795,player,1707.946,762.8416,1776.845,906.6937
54,2,1683.992431640625,564.0577392578125,58.55066,106.245514,0.767462,referee,1654.717,510.93497,1713.2677,617.1805
54,3,1382.951416015625,461.566650390625,56.638306,107.37106,0.8556687,player,1354.6322,407.88113,1411.2705,515.2522
54,4,770.8409423828125,536.658447265625,65.01056,112.59317,0.8527957,player,738.33563,480.36185,803.3462,592.955
54,6,1744.4951171875,400.5137023925781,68.72754,108.101685,0.6096238,player,1710.1313,346.46286,1778.8589,454.56454
54,8,758.5401611328125,337.9409484863281,65.39038,97.02081,0.83694404,player,725.845,289.43054,791.23535,386.45135
54,9,664.5147705078125,243.14300537109375,62.496643,87.723404,0.7759399,player,633.2665,199.2813,695.7631,287.0047
54,10,1097.5753173828125,370.6337890625,63.590332,101.12302,0.71438295,player,1065.7802,320.07227,1129.3705,421.19528
54,11,1534.767822265625,283.7120361328125,47.639282,95.53729,0.7978351,player,1510.9481,235.94339,1558.5874,331.48068
54,14,1127.5078125,234.05487060546875,52.446045,93.71599,0.78350097,player,1101.2848,187.19688,1153.7308,280.91287
54,15,1527.6259765625,135.97494506835938,46.990356,80.10878,0.7967336,player,1504.1309,95.92056,1551.1212,176.02934
54,16,529.1300048828125,158.91140747070312,48.279724,78.13012,0.7499155,player,504.99017,119.84635,553.2699,197.97647
54,17,629.173828125,45.68095016479492,38.868835,78.552025,0.59094703,referee,609.7394,6.4049373,648.6082,84.95696
54,12,1482.98681640625,279.24560546875,41.210083,82.16391,0.7971645,player,1462.3817,238.16367,1503.5918,320.32758
54,57,707.7589111328125,444.13836669921875,59.617126,109.60071,0.78128123,player,677.9504,389.338,737.5675,498.93872
54,13,705.5560302734375,471.7720031738281,64.73187,127.723694,0.3973242,referee,673.19006,407.91016,737.92194,535.63385
54,74,1086.411865234375,362.01348876953125,49.777466,104.151764,0.3882868,player,1061.5231,309.9376,1111.3005,414.08936
54,18,1100.0992431640625,356.12646484375,45.302002,94.07605,0.123610675,player,1077.4482,309.08844,1122.7502,403.1645
54,69,1080.334716796875,349.7244873046875,40.58716,89.755585,0.13558511,player,1060.0411,304.8467,1100.6283,394.6023
55,1,1747.05078125,835.7366333007812,68.53406,144.66394,0.8486176,player,1712.7837,763.40466,1781.3177,908.0686
55,2,1686.74462890625,564.052734375,61.50403,107.89252,0.8431029,referee,1655.9927,510.1065,1717.4967,617.999
55,3,1391.348876953125,461.0963134765625,57.621216,108.546295,0.8727133,player,1362.5383,406.82315,1420.1595,515.36945
55,4,771.5445556640625,536.626953125,64.56903,113.507965,0.8279445,player,739.26,479.87296,803.82904,593.3809
55,6,1744.054931640625,401.40081787109375,69.74402,111.037506,0.5420883,referee,1709.1829,345.88208,1778.9269,456.9196
55,8,760.5161743164062,336.8419189453125,62.799316,93.77237,0.8412507,player,729.1165,289.95572,791.91583,383.7281
55,9,661.6973876953125,243.44882202148438,61.75305,89.45918,0.78839266,player,630.82086,198.71922,692.5739,288.1784
55,10,1097.945068359375,368.087646484375,65.75574,104.05475,0.7018456,player,1065.0673,316.06027,1130.823,420.11502
55,11,1543.921630859375,283.07940673828125,48.33667,95.787506,0.82556856,player,1519.7533,235.18567,1568.09,330.97318
55,14,1131.475830078125,234.2412109375,52.30298,92.361694,0.7700405,player,1105.3243,188.06036,1157.6273,280.42206
55,15,1534.16015625,135.9209442138672,47.154297,78.35339,0.7713164,player,1510.583,96.74425,1557.7373,175.09764
55,16,527.6416015625,158.92294311523438,48.47577,78.151566,0.7974398,player,503.40375,119.84715,551.8795,197.99872
55,17,632.2553100585938,47.205135345458984,37.81787,77.153206,0.60695004,referee,613.3464,8.628535,651.16425,85.78174
55,12,1489.7080078125,280.92279052734375,45.076294,86.429825,0.6990418,player,1467.1698,237.70787,1512.2461,324.1377
55,57,708.7965087890625,442.43548583984375,57.882385,105.084045,0.69598013,player,679.8553,389.89346,737.7377,494.9775
55,13,705.8247680664062,468.970703125,67.13953,133.80322,0.49491996,player,672.255,402.0691,739.39453,535.8723
55,74,1087.046142578125,361.0136413574219,50.34546,105.33844,0.20121232,player,1061.8734,308.34442,1112.2189,413.68286
55,78,712.2117919921875,457.3351745605469,51.783875,126.845764,0.5939189,player,686.3199,393.9123,738.10376,520.75806
56,1,1755.77734375,837.940673828125,68.9436,146.82233,0.8630126,player,1721.3055,764.5295,1790.2491,911.3518
56,2,1689.166015625,565.3367919921875,64.46301,110.39935,0.79062015,referee,1656.9346,510.13715,1721.3976,620.5365
56,3,1399.4716796875,460.1875,58.55847,108.743286,0.91019505,player,1370.1925,405.81586,1428.751,514.55914
56,4,770.1510009765625,536.4086303710938,63.19922,114.67819,0.810939,player,738.5514,479.06955,801.7506,593.74774
56,6,1745.63720703125,402.76251220703125,67.702515,111.69354,0.7604526,player,1711.786,346.91574,1779.4885,458.60928
56,8,763.53662109375,336.4789123535156,61.954346,91.8996,0.85920525,player,732.55945,290.5291,794.5138,382.4287
56,9,658.9369506835938,244.96347045898438,59.20215,89.52539,0.8489957,player,629.3359,200.20078,688.538,289.72617
56,10,1098.318603515625,367.97845458984375,66.822266,105.930756,0.78493726,player,1064.9075,315.01306,1131.7297,420.94382
56,11,1552.3916015625,281.9561767578125,49.32483,96.20044,0.8096507,player,1527.7292,233.85596,1577.0541,330.0564
56,14,1134.97802734375,236.2486572265625,50.950928,92.17256,0.740963,player,1109.5026,190.16237,1160.4535,282.33493
56,15,1540.44140625,138.0977325439453,47.63318,79.52264,0.79343927,player,1516.6249,98.33642,1564.258,177.85905
56,16,529.4664916992188,158.7576141357422,47.541656,76.860146,0.82457834,player,505.69565,120.32754,553.2373,197.18768
56,17,635.7310791015625,47.584442138671875,36.492554,74.5069,0.6658372,referee,617.4848,10.330994,653.97736,84.83789
56,12,1494.346923828125,282.1334533691406,47.216675,87.97655,0.6233702,player,1470.7385,238.14519,1517.9552,326.12173
56,57,708.2197265625,439.27484130859375,56.38495,99.93942,0.64336586,player,680.0273,389.30515,736.41223,489.24457
56,13,703.14453125,472.64501953125,62.02191,122.171875,0.35698214,player,672.1336,411.55908,734.1555,533.73096
56,78,713.971435546875,471.5494689941406,48.90399,118.47345,0.13440913,player,689.5194,412.31274,738.4234,530.7862
57,1,1765.656982421875,837.091064453125,70.532715,149.78046,0.8746407,player,1730.3906,762.20087,1800.9233,911.9813
57,2,1686.1512451171875,567.2379150390625,61.976074,108.31268,0.78091776,referee,1655.1632,513.0816,1717.1393,621.3943
57,3,1407.576904296875,459.80084228515625,60.27014,109.742035,0.887224,player,1377.4419,404.92984,1437.712,514.6719
57,4,768.950927734375,535.8934936523438,62.54303,115.11597,0.8026929,player,737.67944,478.3355,800.2225,593.4515
57,6,1745.176025390625,406.1117248535156,65.723755,111.7276,0.76372784,player,1712.3141,350.24792,1778.0378,461.97552
57,8,765.9794921875,340.309326171875,66.68201,98.04654,0.80721486,player,732.6385,291.28607,799.3205,389.3326
57,9,661.4583740234375,245.2647705078125,57.994873,88.84517,0.8604237,player,632.46094,200.84218,690.4558,289.68735
